captured_date,period_suffix,returned_date,timeframe,genre,chart_type,rank_this_period,rank_last_period,song_id,song_name,album_id,album_name,artist_name,artist_url,song_url,album_url,cover_image_url,release_date_unix,is_album_entry
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,1,1,CrkH7nEha7_3O8Fjtc,"Good Day (Feat. Jay Park, 1iL)",,"Good Day (Feat. Jay Park, 1iL)",東海 (DONGHAE),#,#,#,"https://i.kfs.io/album/tw/291877938,0v2/fit/500x500.jpg",1775491200,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,2,2,Gs3-oHF0Z-QUZENK2D,Good Goodbye,,Good Goodbye,華莎 (HWASA),https://www.kkbox.com/tw/en/artist/Orvghi6WblPkbLgzXd,https://www.kkbox.com/tw/en/song/Gs3-oHF0Z-QUZENK2D,https://www.kkbox.com/tw/en/album/KpyQW5tfaopkBHhIGr,"https://i.kfs.io/album/global/285821457,0v1/fit/500x500.jpg",1760457600,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,3,3,5_1DOFsTMf04jOaXJ9,Golden,,KPop Demon Hunters - Soundtrack from the Netflix Film,"KPop Demon Hunters Cast, HUNTR/X, Saja Boys",https://www.kkbox.com/tw/en/artist/Ot_WPZhblH1BOLXlbT,https://www.kkbox.com/tw/en/song/5_1DOFsTMf04jOaXJ9,https://www.kkbox.com/tw/en/album/Gp9KBt3jWop22_3M6J,"https://i.kfs.io/album/global/281602486,0v2/fit/500x500.jpg",1750348800,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,4,4,8nrY2Ku1Mjx8TdUC8N,Studio54,,TOP SPOT - ANOTHER DIMENSION,T.O.P,https://www.kkbox.com/tw/en/artist/5Y9WmDMRDF8kqw3dpD,https://www.kkbox.com/tw/en/song/8nrY2Ku1Mjx8TdUC8N,https://www.kkbox.com/tw/en/album/-tbWOb9jwV9ULkxykh,"https://i.kfs.io/album/global/291611007,0v1/fit/500x500.jpg",1775145600,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,5,5,WtFUfqVgoKRKUdAJx7,Body to Body,,ARIRANG,BTS防彈少年團,https://www.kkbox.com/tw/en/artist/PaE4NNTCBoelD0bYjc,https://www.kkbox.com/tw/en/song/WtFUfqVgoKRKUdAJx7,https://www.kkbox.com/tw/en/album/8ryOwwU7LZoqP67a7g,"https://i.kfs.io/album/global/291366347,0v2/fit/500x500.jpg",1773936000,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,6,6,P_Z0Dcc6adNrjHz5V1,2.0,,ARIRANG,BTS防彈少年團,https://www.kkbox.com/tw/en/artist/PaE4NNTCBoelD0bYjc,https://www.kkbox.com/tw/en/song/P_Z0Dcc6adNrjHz5V1,https://www.kkbox.com/tw/en/album/8ryOwwU7LZoqP67a7g,"https://i.kfs.io/album/global/291366347,0v2/fit/500x500.jpg",1773936000,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,7,7,GqiK7mUfHxj7MpMXnV,Hooligan,,ARIRANG,BTS防彈少年團,https://www.kkbox.com/tw/en/artist/PaE4NNTCBoelD0bYjc,https://www.kkbox.com/tw/en/song/GqiK7mUfHxj7MpMXnV,https://www.kkbox.com/tw/en/album/8ryOwwU7LZoqP67a7g,"https://i.kfs.io/album/global/291366347,0v2/fit/500x500.jpg",1773936000,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,8,8,OlCd6x2YS497ZCRZbh,Express Mode,,第十二張正規專輯『Super Junior25』,SUPER JUNIOR,https://www.kkbox.com/tw/en/artist/KsHua553FpT3UrMpbt,https://www.kkbox.com/tw/en/song/OlCd6x2YS497ZCRZbh,https://www.kkbox.com/tw/en/album/__1E95jU8IHVqtBfK9,"https://i.kfs.io/album/global/282590692,0v1/fit/500x500.jpg",1751904000,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,9,9,SrgEXiL-fJsJioOkB9,FYA,,ARIRANG,BTS防彈少年團,https://www.kkbox.com/tw/en/artist/PaE4NNTCBoelD0bYjc,https://www.kkbox.com/tw/en/song/SrgEXiL-fJsJioOkB9,https://www.kkbox.com/tw/en/album/8ryOwwU7LZoqP67a7g,"https://i.kfs.io/album/global/291366347,0v2/fit/500x500.jpg",1773936000,false
2026-08-31,2026-04-14,2026-04-14,daily,korean,song,10,10,DYGV05rrri5YRwbG9U,Soda Pop,,KPop Demon Hunters - Soundtrack from the Netflix Film,"KPop Demon Hunters Cast, HUNTR/X, Saja Boys",https://www.kkbox.com/tw/en/artist/Ot_WPZhblH1BOLXlbT,https://www.kkbox.com/tw/en/song/DYGV05rrri5YRwbG9U,https://www.kkbox.com/tw/en/album/Gp9KBt3jWop22_3M6J,"https://i.kfs.io/album/global/281602486,0v2/fit/500x500.jpg",1750348800,false
