captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-11,華語單曲日榜,mandarin,single,19,過了幾天(合唱版),-nnYEQcIz-Jyguloms,TWCT52438790,郭家瑋,4tq_Maj58jt7EeQvQb,過了幾天(合唱版),P-dFYbhjmaj9rmYlzg,2024-12-22,"https://i.kfs.io/album/global/279294878,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,20,一個人,CqfKc5RSUh-783ghi6,TWA472623001,A-Lin,Osbh3TUzyafhBl0WD5,一個人,8l2KWr3eIXErTO1mZK,2026-06-12,"https://i.kfs.io/album/global/294323878,0v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,21,擱淺,KsNxNkw3fpSTS3_hs4,TWK970400706,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,七里香,HZrRUFBCAsSpLkhfRr,2004-08-03,"https://i.kfs.io/album/tw/52025,1v3/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,22,"如果可以 - 電影""月老""主題曲",0pp0TYF1MinpWHxuUo,TWA472116001,韋禮安 (WeiBird),OtsrWghrlH1BMR9iTA,"如果可以 - 電影""月老""主題曲",Cl3qhY1BhWIkDjoAwA,2021-11-05,"https://i.kfs.io/album/global/142042170,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,23,晴天,PYki-YuSNHxJvvfWBT,TWK970300503,周杰倫 (Jay Chou),GtjT_E-Fw6HSCE7jgQ,葉惠美,Gp7hOlzjWop20h4mMz,2003-07-31,"https://i.kfs.io/album/global/23212,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,24,一念 (影视剧《逐玉》插曲),L-O8JdvRXlYLsYtdL8,HKC652600686,Various Artists,LY5scHimqDphGqy41I,《逐玉》 影视原声带,Cmio1b8GAc3pxn3hen,2026-03-31,"https://i.kfs.io/album/global/291911581,0v6/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,25,再見的時候-電影〈陽光女子合唱團〉主題曲-再見版,-tPxSDbZZ3RLtQO-7A,TWEX52510002,洪佩瑜,4o03vWodDH7zAd81YN,再見的時候-電影〈陽光女子合唱團〉主題曲-再見版,PZIdE_Jo_n53UkgTCW,2025-12-19,"https://i.kfs.io/album/global/287433512,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,26,想和你看五月的晚霞,4m43tA6nf387qp8Wsm,TWIK72200036,陳華,0oTfMmA6AZvsM647QC,華與浪漫,OnTk3GFurs6SoWic9I,2022-09-16,"https://i.kfs.io/album/tw/190287629,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,27,有一種遺憾叫我們,Cr0FHlEBa7_3PsL2bK,FRX202513358,于冬然,P-8UdkmPt87W31P9VR,有一种遗憾叫我们,T_dbZLib5SlJ9W74-X,2025-04-25,"https://i.kfs.io/album/global/279996874,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,28,我會等,4tiJP0PYLX0lGLktJZ,TWHD32302229,承桓,4p82cQu__-WY5_WOhR,我會等,__Pa5BkE8IHVpW1v9I,2023-04-06,"https://i.kfs.io/album/global/233774093,5v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,29,數到十,-k_KArxjMveSYP0n7s,TWD952531102,曾沛慈 (Pets Tseng),0t3qKleq91sO_PChVT,數到十,H_jzZw8H2kp-8bKneR,2025-05-09,"https://i.kfs.io/album/global/280550997,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,30,如初,OtnubNmt3DzwbT3x3I,TWUM72600067,梁文音 (Wen Yin Liang),GtqqTE-Fw6HSAVw4OQ,如初,Os7bKpEoqcVQaDGlXu,2026-07-24,"https://i.kfs.io/album/global/296002712,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,31,離開的一路上,8otxed_glULSAy67LC,TWHE52300005,理想混蛋 (Bestards),9a3hK2_q8L4InZ6yYs,半熟理想,Os5VSqDIqcVQaY69s3,2023-10-27,"https://i.kfs.io/album/global/262619792,1v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,32,字字句句,OqEcceqfMMmVfOc6Xh,TWHD32301464,盧盧快閉嘴,CqWnSnAEuRkVY8Rsix,字字句句,-rGfA_YJ1XBjJ6Qyrd,2023-03-02,"https://i.kfs.io/album/global/226420247,2v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,33,從前說,4ke4Zl8fWkaL-uv1Wy,TWHD32106077,小阿七,Gq88woiwyaDAnQRSpN,從前說,5a110nyYczZYRo1ZEV,2021-12-29,"https://i.kfs.io/album/global/150947691,0v2/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,34,愛情你比我想的閣較偉大 (《當男人戀愛時》電影主題曲),4nzhFtno3TYuqtx6fX,TWEN52100002,茄子蛋 (EggPlantEgg),GlfUbe8JxUb99fwKxq,愛情你比我想的閣較偉大 (《當男人戀愛時》電影主題曲),PZ1tbAOI_n53UVW-1K,2021-03-15,"https://i.kfs.io/album/global/266265823,0v1/fit/160x160.jpg"
2026-08-11,華語單曲日榜,mandarin,single,35,我對緣分小心翼翼 (劇集《逐玉》主題曲),DazF_RNpK9m6GJ8HGJ,TWU712601303,林俊傑 (JJ Lin),5YzuiRMRDF8kpOhd6t,我對緣分小心翼翼 (劇集《逐玉》主題曲),Kr_4QM20QPhDCC9wyU,2026-02-27,"https://i.kfs.io/album/global/290280666,0v1/fit/160x160.jpg"
